probe_id	log2FC_M	AveExpr	t	P.Value	adjP	B	chr	pos	strand	UCSC_RefGene_Name	Relation_to_Island	beta_tumor	beta_normal	delta_beta	sig
cg02245378	2.584657022971605	0.2540767884788237	4.521925848623785	4.5799028003107686e-4	0.06680798386255513	0.16279826777757922	chr2	223161771	-	PAX3;PAX3;PAX3;CCDC140;PAX3;PAX3;PAX3;PAX3;PAX3	Island	0.6520963359821067	0.25989769313865174	0.39219864284345496	NS
cg18931815	-2.417414697706477	-0.7179006220675128	-4.518246173886907	4.6125880414832766e-4	0.06680798386255513	0.15621846433624054	chr1	36565772	+	COL8A2	OpenSea	0.274640019064325	0.63530169366011	-0.360661674595785	NS
cg23130254	3.428056093099806	-0.7382211579226147	4.517876862734177	4.615881724293699e-4	0.06680798386255513	0.1555579936483289	chr2	176964588	-	HOXD12	Island	0.5430977190453041	0.11062265096751182	0.4324750680777923	NS
cg24127989	-2.4256092232160116	-3.598063531743827	-4.505665914199792	4.7261579194394083e-4	0.06748602285839099	0.1337111366180448	NA	NA	NA	NA	NA	0.057751830278389524	0.215522685848622	-0.15777085557023246	NS
cg04291079	2.583002808970808	2.7102930326159904	4.500532340919878	4.773324536146588e-4	0.06748602285839099	0.12452137293852417	chr14	101294430	-	MEG3;MEG3;MEG3	Island	0.9094030057934203	0.628120402841712	0.28128260295170826	NS
cg10642330	2.78305408778912	2.729393568248831	4.495665658642761	4.8184860270482984e-4	0.06748602285839099	0.11580655877738266	chr20	36150061	+	BLCAP;BLCAP;BLCAP;NNAT;BLCAP;BLCAP;NNAT	Island	0.9011404822627478	0.6306218431936735	0.27051863906907425	NS
cg05294455	-1.8364305710369493	2.9915029548618803	-4.491283327264057	4.859528814650148e-4	0.06748602285839099	0.1079567347350352	chr17	45286609	-	MYL4;MYL4	OpenSea	0.8337038055817813	0.949405804812375	-0.11570199923059377	NS
cg25802093	2.636152151003124	0.14227307729677804	4.491021687829126	4.8619905448941194e-4	0.06748602285839099	0.10748800465535435	chr10	22634038	+	SPAG6;SPAG6	Island	0.6439683567818609	0.24709844604358724	0.3968699107382737	NS
cg21870884	2.9962454446292823	-0.4587040090076279	4.483776931206298	4.930667236319079e-4	0.06788286095920917	0.09450581153282034	chr1	200842429	-	GPR25	Island	0.5758498755333623	0.15819232914273415	0.41765754639062813	NS
cg00446235	-2.188769708077559	-3.2313846507673407	-4.473502829458639	5.029774902842731e-4	0.06864329900332895	0.07608489091686899	chr1	161008644	+	TSTD1;TSTD1;TSTD1	Island	0.07197520103085635	0.23781324584257624	-0.16583804481171988	NS
cg11003133	-3.027183079632083	-1.5595268210904372	-4.469700248707726	5.06697317551442e-4	0.06864329900332895	0.06926401196171916	chr1	159046391	-	AIM2	OpenSea	0.18207524782366832	0.5890792797095552	-0.40700403188588685	NS
cg15021292	1.5903641708288478	2.115372223645415	4.450178988891376	5.262438243126324e-4	0.07072549937230252	0.03422197447866182	chr5	67521596	-	PIK3R1	OpenSea	0.8531017435732438	0.6679223355746655	0.18517940799857824	NS
cg08823182	1.9833892125799653	1.594852818432806	4.443187475183122	5.334314130571319e-4	0.07112698857251554	0.021661289764074	chr1	153514482	-	S100A5	OpenSea	0.8116752626529322	0.5371201632270748	0.27455509942585743	NS
cg12144803	2.0699224086320704	2.5368411122114827	4.433261945492385	5.438089458189322e-4	0.07194422412888904	0.003820098909243619	chr3	123813383	-	KALRN;KALRN;KALRN	OpenSea	0.8895962476436436	0.681228414305461	0.20836783333818265	NS
cg20449692	3.6554431423560088	-1.3936982928418278	4.425146590430049	5.524478647502824e-4	0.0725205592378394	-0.010775413328596883	chr3	170136920	-	CLDN11	Island	0.4790992453805028	0.07141817443194876	0.40768107094855405	NS
cg06189653	-1.740691030113627	-3.829145329171304	-4.409137116652101	5.699059152401424e-4	0.07354617918897834	-0.03958979282168773	chr5	176873332	-	PRR7	N_Shore	0.04893548061432215	0.14725512621224074	-0.09831964559791859	NS
cg16501028	1.7665002844256745	0.41838802374297396	4.406079856364507	5.733037120170958e-4	0.07354617918897834	-0.045095537365988037	chr11	32450000	+	WT1;WT1;WT1;WT1	S_Shore	0.654621556351732	0.366092494642293	0.28852906170943904	NS
cg13084525	-1.6566570795930882	-3.4647846122043453	-4.405283938485555	5.741916918186167e-4	0.07354617918897834	-0.04652905306539612	chr11	34642463	+	EHF	OpenSea	0.06269754207739675	0.172921661978197	-0.11022411990080025	NS
cg10883352	-2.1836496472904305	0.5238259423800681	-4.402211062130428	5.776332722412967e-4	0.07354617918897834	-0.05206421006151718	chr3	142895375	+		OpenSea	0.47639510741632424	0.8030315040927185	-0.32663639667639427	NS
cg07705908	-1.8180663045560432	-0.7244921582463173	-4.3921794276003405	5.890167166476079e-4	0.07443588865455666	-0.07014125956613082	chr6	34523925	-	SPDEF;SPDEF	OpenSea	0.30068978029812454	0.5909467996952887	-0.2902570193971642	NS
cg23566503	1.8472753537122124	2.4437471418250056	4.381709631593198	6.011431585547359e-4	0.07540561664419183	-0.0890194291290749	chr20	36149750	+	NNAT;BLCAP;NNAT;BLCAP;BLCAP;BLCAP;BLCAP	Island	0.880414499660523	0.691127209130464	0.189287290530059	NS
cg16869108	-2.385716219221205	-1.1450428699595487	-4.376730563186434	6.069996840981224e-4	0.07558038713615886	-0.09800133879802342	chr3	10184319	+	VHL;VHL	S_Shore	0.227510157568863	0.5760843453235147	-0.3485741877546517	NS
cg11500797	3.1986957590979013	0.03815495801839682	4.372372672192623	6.121736061748178e-4	0.0756682324595939	-0.10586485044756433	chr7	96652123	+	DLX5	Island	0.647591125896508	0.19569649214601909	0.45189463375048894	NS
cg14606768	1.5911748308061193	3.783882458905014	4.366919530149595	6.187116757168346e-4	0.07592219939557157	-0.1157075023284806	chr5	39365815	-	C9	OpenSea	0.9474820769862465	0.8631163144334942	0.0843657625527523	NS
cg05927017	-1.5946930040680272	-4.268590700774781	-4.345784818739669	6.447356410146762e-4	0.07854642694203257	-0.1538841578459591	chr18	60988155	+		Island	0.03787230264083949	0.10288223614187013	-0.06500993350103064	NS
cg24408313	-2.1931256578779585	-1.5477801755469411	-4.319714869970284	6.783900386858825e-4	0.08128931351341179	-0.201039376862564	chr18	60988465	-		S_Shore	0.19404655389432904	0.494900709416989	-0.3008541555226599	NS
cg00792849	3.611155997393227	-1.924468839694474	4.319641414364932	6.784873673446909e-4	0.08128931351341179	-0.20117234135552486	chr15	35046610	+	GJD2	Island	0.4068142259559565	0.04922414521665607	0.35759008073930043	NS
cg07671949	-2.503603709027939	-2.3537223439089017	-4.317259431641535	6.816512648461365e-4	0.08128931351341179	-0.2054843463806746	NA	NA	NA	NA	NA	0.11406447563140829	0.39885211274259624	-0.28478763711118793	NS
cg01546563	3.1780258379604835	-0.7547853413198424	4.308125007089477	6.939250468202459e-4	0.0821743128870912	-0.22202534196703283	chr8	11567189	-	GATA4	Island	0.5230153589252614	0.1198454634359574	0.40316989548930404	NS
cg26777475	2.079786185561596	1.874575346401181	4.297488320241768	7.085032806448157e-4	0.08294940393642364	-0.2412972720754034	chr7	100199952	+	PCOLCE;PCOLCE	N_Shore	0.8375233149688389	0.5723216122460537	0.2652017027227852	NS
cg02723533	-3.180259955825459	0.45584706574146105	-4.296216603371282	7.102671294898683e-4	0.08294940393642364	-0.24360217117382899	chr11	69468991	-	CCND1	Island	0.4374025379077836	0.8547792742359666	-0.41737673632818295	NS
cg21898046	1.3778446472123105	1.0183969048843804	4.291089498778942	7.17424096975882e-4	0.08320524062907464	-0.25289632616332636	chr5	180231026	-	MGAT1;MGAT1;MGAT1;MGAT1;MGAT1	S_Shore	0.726854357335515	0.5111658555290147	0.21568850180650023	NS
cg02512860	2.3030200570652726	1.7909614575651054	4.287637205276637	7.22284774564425e-4	0.08320524062907464	-0.25915593734087405	chr7	100880751	+	CLDN15	OpenSea	0.8356471836681694	0.5324672469893378	0.3031799366788316	NS
cg14918082	2.4632131453520882	1.5753757328765123	4.261245164497763	7.605763225350641e-4	0.08702432057978902	-0.3070479673738138	chr17	7833237	+	KCNAB3	N_Shore	0.8098467893378059	0.47753771278852775	0.3323090765492781	NS
cg15597540	1.474922314227583	3.1383569149629342	4.239779074851257	7.932507762464646e-4	0.0895548992178257	-0.3460507923529139	chr3	50387202	+	TUSC4;CYB561D2	N_Shore	0.9207395597017571	0.8084131673614385	0.1123263923403186	NS
cg24820809	-2.129476951848128	-0.3754752022553957	-4.23976668704038	7.932700414948538e-4	0.0895548992178257	-0.34607331305087286	chr22	36019252	+	MB;MB	OpenSea	0.34417498180181355	0.6796778274585502	-0.33550284565673666	NS
cg02691091	1.8416239940784878	2.1511437511292475	4.226558847741904	8.140855218393144e-4	0.08961794351001502	-0.3700930130013873	chr17	45992811	-	SP2	OpenSea	0.8623924864293194	0.6401211065775521	0.22227137985176737	NS
cg04875162	3.0747516266715387	-0.78978888193983	4.226030022432504	8.149304930518566e-4	0.08961794351001502	-0.37105507177212704	chrX	90689826	+	PABPC5;PABPC5	Island	0.5324152270991684	0.14168951635461297	0.3907257107445555	NS
cg18596794	-2.4799175240327984	2.3431426965233	-4.221702156981905	8.21879489911071e-4	0.08961794351001502	-0.3789294646092207	chr1	167689891	+	MPZL1;MPZL1;MPZL1	N_Shore	0.7282685703005463	0.9423914301374517	-0.2141228598369055	NS
cg24868271	1.4275598417756032	1.7977439161564321	4.22122066242517	8.226563363863392e-4	0.08961794351001502	-0.3798056339161038	chr3	38070460	-	PLCD1	Island	0.8211191992338176	0.6342309544203337	0.18688824481348387	NS
cg11657808	3.9182734592889057	-1.5345518483827674	4.2197591817333695	8.250189036981601e-4	0.08961794351001502	-0.3824652027319626	chr1	237205950	-	RYR2	Island	0.4738950610017832	0.0699415315414862	0.403953529460297	NS
cg02989940	-2.1083863598825006	0.8386825623088551	-4.217338559517713	8.289472619441467e-4	0.08961794351001502	-0.3868706301296827	chr16	31539234	+	AHSP;AHSP	OpenSea	0.5285715281025398	0.8308022452035024	-0.3022307171009626	NS
cg09809672	2.716234438209952	0.8213870358147466	4.216155721518746	8.308738119211267e-4	0.08961794351001502	-0.38902354092115665	chr1	236557682	-	EDARADD;EDARADD;EDARADD	N_Shore	0.7282731630349162	0.32746255665427326	0.4008106063806429	NS
cg26937500	3.5243881826182704	-2.069097429396492	4.209440775568787	8.418979541560096e-4	0.09023227820049283	-0.4012480112908774	chr7	3083338	+	CARD11;CARD11	OpenSea	0.3805667060329872	0.042395207821243	0.3381714982117442	NS
cg15044041	2.2868526484333853	1.3390656908174747	4.204192718747167	8.50617964155109e-4	0.09059348808177745	-0.4108049072016353	chr3	113160313	-	WDR52;WDR52;WDR52;WDR52	Island	0.7864544174008018	0.45863347040242874	0.32782094699837305	NS
cg12289045	-2.324611619534492	-1.0618153091676015	-4.19898314920906	8.593654216056099e-4	0.09095308780918374	-0.4202941987507396	chr19	51141361	-	SYT3;SYT3;SYT3	N_Shore	0.24418547102871135	0.5926036884230997	-0.3484182173943884	NS
cg21039631	-1.8988543317368782	-3.8146474781194843	-4.1921541454058415	8.709716395273778e-4	0.09152465829042289	-0.43273703181730117	chr1	117112854	+	CD58;CD58;CD58	N_Shore	0.0499362087547083	0.1546061680409235	-0.1046699592862152	NS
cg18917378	-1.521814367670052	-0.8775365333538663	-4.189471047354052	8.755754483907233e-4	0.09152465829042289	-0.4376269387452769	chr20	52687007	-	BCAS1;BCAS1	OpenSea	0.2881056129203679	0.5302324128475575	-0.2421267999271896	NS
cg11325578	2.8265325908702286	0.6048716446011401	4.18146135436016	8.894675149173067e-4	0.09224977546120812	-0.45222832113477995	NA	NA	NA	NA	NA	0.7047289538109833	0.291034639449822	0.41369431436116133	NS
cg12754854	1.8250961612209675	2.947834085207883	4.1792129482229505	8.934075336977757e-4	0.09224977546120812	-0.4563281123774354	chr9	131682859	+	PHYHD1;PHYHD1	OpenSea	0.915443572276161	0.7460603942802557	0.1693831779959053	NS
cg21197871	-1.3867314647259499	-2.7555711321448504	-4.173279404574316	9.038911503220166e-4	0.09276662266395776	-0.4671496115297167	chr8	96036803	-	C8orf38	N_Shore	0.1020052149078259	0.2275331027820895	-0.1255278878742636	NS
cg25536676	-2.1671827405077915	-3.8490539173872156	-4.16132846395775	9.253899601655537e-4	0.09337503959643483	-0.48895493649125843	chr1	55353327	-	DHCR24	Island	0.047864948950170266	0.17751354965061705	-0.1296486007004468	NS
cg04534765	4.865560927288293	-0.9616680146424067	4.161260135663074	9.255143687122165e-4	0.09337503959643483	-0.4890796420932304	chr18	74962369	+	GALR1;GALR1	Island	0.630085992991148	0.06547867732946078	0.5646073156616872	NS
cg18462653	-1.8205178161661533	-1.1843368996848025	-4.16079508659041	9.263615597142465e-4	0.09337503959643483	-0.48992841142669974	chr20	29978176	+	DEFB119;DEFB119;DEFB119	OpenSea	0.24163021609397078	0.512767024986415	-0.27113680889244424	NS
cg20114394	2.2996526028928734	1.2326434626053977	4.154830544224237	9.372978471494662e-4	0.09378912116369884	-0.5008160662826429	chr3	120170441	-	FSTL1	Island	0.7756222187278418	0.43927099824361976	0.336351220484222	NS
cg10667970	-2.252297943906557	-2.11662125651821	-4.1525324627455795	9.415466279572932e-4	0.09378912116369884	-0.5050117966076408	chr1	11724057	-	FBXO6	N_Shore	0.14383453835223722	0.40576038251128527	-0.26192584415904807	NS
cg09243021	2.389941346984248	-0.039154973353389494	4.133673373105773	9.771660310420396e-4	0.09676800917933275	-0.5394609035275595	chr7	142985019	-	TMEM139;CASP2;CASP2	N_Shore	0.6068015864089178	0.23688897928188524	0.36991260712703256	NS
cg19776201	3.3658387689541502	-2.5899309049322397	4.1281598543836235	9.878373695107975e-4	0.09707276656218182	-0.5495379008528314	chr19	58951434	+	ZNF132;ZNF132	Island	0.30400256754384186	0.03282990650082562	0.27117266104301624	NS
cg01473816	-2.9548940873272582	-0.9035162680648593	-4.125116939837129	9.93777789439268e-4	0.09707276656218182	-0.5551004913972495	chr11	34535281	+	ELF5;ELF5	OpenSea	0.2593834366513754	0.6850878932683933	-0.42570445661701783	NS
cg25101056	1.721280469515696	0.9306159865025925	4.123249882489558	9.974407335431462e-4	0.09707276656218182	-0.5585139416817091	chr16	84273997	-	KCNG4	S_Shelf	0.724124076158113	0.4557417717798495	0.26838230437826355	NS
cg06912252	3.925429133007074	-2.452508250447013	4.115345858360594	0.001013100871512018	0.09712939697850155	-0.57296768524255	chr9	104248926	+	C9orf125	Island	0.3571823183748933	0.0285024741328227	0.3286798442420706	NS
cg24520070	1.8147407493242358	1.6611891254114635	4.1084025960591	0.0010270645388855773	0.09712939697850155	-0.5856687673520131	chr14	94462337	-	C14orf48;C14orf48;C14orf48	OpenSea	0.8104628925880704	0.5694719711263792	0.2409909214616912	NS
cg04355435	-1.6011970398807744	-3.97195391714125	-4.108315593231142	0.0010272407522945617	0.09712939697850155	-0.5858279437819549	chr1	43736290	+	TMEM125	N_Shelf	0.0461174305112068	0.1248606008635562	-0.0787431703523494	NS
cg02498063	2.792627313422191	1.297502543463431	4.106642507589676	0.0010306353898217548	0.09712939697850155	-0.588889065384353	chr12	119772577	+	CCDC60;CCDC60	Island	0.7838032928306579	0.39517123965925727	0.3886320531714006	NS
cg07426960	-2.145174771267073	-2.0106140994426696	-4.105828197163974	0.0010322917412766094	0.09712939697850155	-0.5903790316298307	chr11	69469290	-		S_Shore	0.15324726187626694	0.41084531262358875	-0.2575980507473218	NS
cg10303487	4.254714801715962	-1.7662648317146044	4.105756751734115	0.0010324371947638053	0.09712939697850155	-0.5905097598756264	chr8	105479058	+	DPYS	Island	0.478105572122133	0.04153958816662035	0.43656598395551266	NS
cg20903926	2.4249027785395914	2.4737561171488753	4.095846175168563	0.0010528179400654063	0.09849955246998669	-0.6086477743430629	NA	NA	NA	NA	NA	0.8804592425579777	0.6337852326732958	0.2466740098846819	NS
cg21601405	1.5836148747826855	0.13946940906649852	4.07820688911681	0.0010901141829250882	0.10142853611897495	-0.6409500456180348	chr20	44747006	+	CD40;CD40	Island	0.6039667999007698	0.3407103729142485	0.26325642698652135	NS
cg07207789	-1.9607936994391932	-1.162454718448135	-4.071499286657271	0.0011046480402816322	0.10191793154441903	-0.6532398960146057	chr16	84852909	-	CRISPLD2	N_Shore	0.24267781834559543	0.5334538016043495	-0.2907759832587541	NS
cg02836529	2.6390691225147522	-2.0634596890590946	4.068829297956534	0.001110488170921105	0.10191793154441903	-0.6581328949085918	chr2	182544413	-	NEUROD1	N_Shelf	0.32506452421016674	0.0663546557324115	0.25870986847775523	NS
cg23234999	-2.02194902700464	1.4255336116574602	-4.065815738897251	0.0011171176516974093	0.10191793154441903	-0.6636561800632457	chr15	23811205	+	MKRN3	OpenSea	0.6243937175436063	0.87214351294131	-0.2477497953977037	NS
cg05886367	-2.432032967713978	-2.626198225876072	-4.0647606896178665	0.001119448167430137	0.10191793154441903	-0.6655900517401117	chr5	180467233	+	BTNL9;BTNL9	OpenSea	0.10784541771338566	0.34822267855789424	-0.24037726084450858	NS
cg11394785	1.838877720262636	0.219437034514073	4.061038553613239	0.0011277097386093388	0.10212105194444142	-0.6724132910126341	chr5	179221090	+	LTC4S	N_Shore	0.6261006565818654	0.326199808928512	0.2999008476533534	NS
cg13265003	-2.0875216454252996	0.7870097498573667	-4.053632082363591	0.0011443344557135555	0.10294298388324287	-0.6859936213814644	chr21	43919023	-	SLC37A1	S_Shore	0.5246945190453642	0.8185299558139225	-0.2938354367685583	NS
cg23580945	-1.406916289857743	3.205422113887216	-4.051597748083927	0.0011489443695484175	0.10294298388324287	-0.6897244570936687	NA	NA	NA	NA	NA	0.8669539333987991	0.9474346032216681	-0.08048066982286894	NS
cg02175308	-1.702389046826437	-3.0738040598516685	-4.048639019709492	0.0011556828356502782	0.10300175336264111	-0.6951511280166276	chr1	109941060	+	SORT1	S_Shore	0.08174253748551935	0.21974452000220224	-0.1380019825166829	NS
cg16428251	2.7427734823546936	-1.1763764017830896	4.032736416039286	0.001192597373200364	0.10573530847002598	-0.7243296490747069	chr3	137483479	-	SOX14	Island	0.45094789334323765	0.11455536878972822	0.33639252455350943	NS
cg08441806	2.3397860205635403	-0.31814268914417676	4.016513577338876	0.001231494750041361	0.10861527133958546	-0.7541148574461589	chr10	134599149	-	NKX6-2	Island	0.5689695846512791	0.21730843893348073	0.3516611457177984	NS
cg10414946	-1.4721885733257358	-1.5798478111489322	-3.996076887077414	0.0012823420880532122	0.1125138907725031	-0.7916634513313445	chr11	59856358	+	MS4A2;MS4A2	OpenSea	0.203443615926548	0.40483666989656353	-0.20139305397001553	NS
cg15127733	1.5316976494978283	1.1283093706327416	3.983145544260946	0.0013156155460207727	0.11405010889024808	-0.8154373634535075	chr20	3713584	-	HSPA12B	S_Shore	0.7456028229923116	0.5117495172275732	0.2338533057647384	NS
cg11981599	2.3911328011742716	-0.4303400765335433	3.981542001201829	0.001319802421902854	0.11405010889024808	-0.8183862264933168	chr8	11566526	-	GATA4	Island	0.5499770195462865	0.19408636183982025	0.3558906577064663	NS
cg07459489	1.7933372559431247	3.032579299324826	3.981445206204751	0.0013200555889033084	0.11405010889024808	-0.8185642348749429	chr8	118147163	+	SLC30A8	OpenSea	0.9198848703111572	0.7555919459471635	0.16429292436399368	NS
